"T","Time","Sym","C/P","Exp","Strike","Spot","BidAsk","Prop","Score","Orders","Vol","Prems","OI","StockDiff($)","Diff(%)","Sweeps%","Delta","Theta","Ivol","ITM","Change","Flow"
"2024-01-02 12:14:49","2m ago","CELH","Calls","Jan 19","60","58.12","1.95","0.45","","5","2.00K","370.63K","9.11K","2.15","3.73","40","0.43","-0.08","52.93","1","0",""
"2024-01-02 10:41:36","2m ago","KO","Calls","Jan 19","60","59.56","0.51","1","","5","4.73K","234.31K","37.02K","0.51","0.86","40","0.44","-0.02","12.46","1","0",""
"2024-01-02 10:36:19","2m ago","RILY","Calls","Feb 16","25","23.81","3.85","0.56","","5","1.30K","541.00K","9.59K","1.2","5.06","40","0.52","-0.07","171.27","1","3.9",""
"2024-01-02 10:24:45","2m ago","SCHW","Puts","Jul 19","67.5","68.04","5.12","0.83","","5","573.00","297.06K","783.00","0.46","0.69","0","-0.42","-0.01","30.39","1","23.9",""
"2024-01-02 09:30:25","2m ago","SPY","Calls","Jan 19","473","472.51","5.3","0.26","","6","1.04K","541.90K","13.64K","0.63","0.13","100","0.54","-0.14","11.75","1","0",""
"2023-12-29 14:04:42","3m ago","ALB","Puts","Jun 21","140","144.92","16.15","0.75","","12","2.96K","4.81M","352.00","4.87","3.48","58.33","-0.37","-0.05","51.05","1","61.15",""
"2023-12-29 11:41:15","3m ago","VZ","Calls","Apr 19","40","37.63","0.59","0.71","","5","2.50K","148.38K","8.18K","2.37","6.29","80","0.28","-0.01","18.8","1","446.61",""
"2023-12-29 11:35:16","3m ago","XLU","Puts","Mar 15","62","63.19","1.28","1","","6","6.00K","780.00K","11.04K","1.19","1.91","0","-0.36","-0.01","18.13","1","30.35",""
"2023-12-29 11:30:19","3m ago","ARKK","Puts","Feb 16","51","52.38","2.28","0.67","","8","2.06K","476.48K","17.05K","1.34","2.63","37.5","-0.39","-0.03","40.3","1","75.05",""
"2023-12-28 14:31:40","3m ago","EWZ","Puts","Jan 19","35","35.11","0.73","0.38","","5","6.43K","469.10K","17.02K","0.1","0.29","40","-0.45","-0.02","23.95","1","0",""
"2023-12-27 15:56:24","3m ago","IRWD","Calls","Apr 19","12.5","11.51","1.6","0.71","","5","2.44K","366.17K","1.91K","1.03","8.97","20","0.52","-0.01","79.16","1","109.38",""
"2023-12-27 15:53:57","3m ago","IREN","Calls","Aug 16","10","9.53","2.9","0.38","","6","1.10K","326.41K","1.57K","0.46","4.86","0","0.63","-0.01","111.89","1","-81.03",""
"2023-12-27 15:17:35","3m ago","AAL","Calls","Jan 2025","15","14.02","2.16","0.43","","6","1.40K","301.94K","24.01K","1.01","7.23","33.33","0.57","0","39.7","1","23.15",""
"2023-12-27 14:21:34","3m ago","RUN","Puts","Jan 19","20","20.24","1.61","0.28","","5","964.00","154.38K","2.65K","0.26","1.31","40","-0.43","-0.04","87.88","1","0",""
"2023-12-27 13:20:18","3m ago","SQ","Calls","Feb 16","80","79.6","5.38","0.31","","5","941.00","497.49K","6.09K","0.68","0.85","0","0.54","-0.05","44.32","1","-95.91",""
"2023-12-27 13:15:30","3m ago","PRCT","Calls","Apr 19","47.5","42.71","4.1","0.83","","5","501.00","210.42K","5.00","4.69","10.96","20","0.46","-0.03","61.89","1","10.98",""
"2023-12-27 13:07:09","3m ago","RUN","Puts","Jan 19","19","20.55","1.03","0.42","","5","4.60K","475.50K","451.00","1.57","8.27","100","-0.32","-0.04","87.63","1","0",""
"2023-12-27 12:42:31","3m ago","KWEB","Calls","Mar 15","27","25.83","1.36","0.27","","8","6.91K","939.15K","2.41K","1.17","4.54","0","0.46","-0.01","35.82","1","-61.76",""
"2023-12-27 11:47:04","3m ago","SAVE","Puts","Feb 16","12.5","16.39","3.02","0.56","","5","1.87K","601.62K","5.68K","3.88","31.03","60","-0.22","-0.04","242.72","1","104.13",""
"2023-12-27 11:15:33","3m ago","PFE","Calls","Feb 16","30","28.67","0.66","0.5","","5","4.71K","303.68K","23.41K","1.36","4.76","100","0.35","-0.01","29.18","1","-75",""
"2023-12-27 10:34:10","3m ago","UBER","Calls","Jan 19","65","62.47","1.12","0.86","","6","1.97K","227.35K","25.22K","2.48","3.96","100","0.35","-0.04","32.6","1","0",""
"2023-12-27 09:32:45","3m ago","WMT","Calls","Jun 21","160","156.81","7.75","1","","6","597.00","460.68K","3.03K","3.38","2.16","33.33","0.52","-0.02","18.11","1","37.1",""
"2023-12-27 09:30:58","3m ago","NVDA","Calls","Dec 2023","500","496.37","4.08","0.62","","5","476.00","181.62K","26.47K","4.56","0.92","80","0.41","-1.34","35.34","1","0",""
"2023-12-26 15:20:38","3m ago","CYTK","Calls","Jan 19","65","46.17","5.6","0.26","","10","2.36K","1.20M","22.46K","19.71","43.54","20","0.4","-0.22","234.65","1","0",""
"2023-12-26 14:24:41","3m ago","TNA","Calls","Feb 16","42","41.53","3.73","0.5","","5","831.00","311.63K","210.00","0.47","1.12","0","0.54","-0.04","61.4","1","-87.11",""
"2023-12-26 12:40:34","3m ago","CRWD","Calls","Jan 19","270","256","3.52","0.31","","5","777.00","284.90K","1.60K","13.62","5.31","100","0.29","-0.15","31.71","1","0",""
"2023-12-26 12:29:03","3m ago","BITO","Calls","Jun 28","21","20.68","2.7","0.62","","5","1.35K","364.50K","1.82K","0.32","1.52","40","0.53","-0.01","59.84","1","-34.69",""
"2023-12-26 09:30:05","3m ago","INTC","Calls","Jan 19","50","48.86","1.24","1","","5","5.08K","684.50K","75.67K","1.13","2.32","40","0.44","-0.04","35.07","1","0",""
"2023-12-22 15:55:37","3m ago","SCHW","Puts","Jun 21","65","68.56","3.75","0.83","","5","517.00","196.46K","1.29K","3.56","5.47","20","-0.34","-0.01","31.36","1","24",""
"2023-12-22 14:51:28","3m ago","NUVL","Calls","Feb 16","80","73.52","3.6","1","","5","458.00","163.66K","412.00","6.16","8.35","100","0.38","-0.05","53.84","1","-34.03",""
"2023-12-22 14:50:23","3m ago","WFC","Calls","Jun 21","50","49.22","3.32","0.33","","5","444.00","148.28K","7.29K","0.8","1.62","100","0.53","-0.01","25.06","1","-18.65",""
"2023-12-22 14:29:04","3m ago","TSM","Calls","Mar 15","110","103","3.23","0.38","","5","443.00","143.97K","3.14K","6.99","6.79","40","0.37","-0.03","27.63","1","184.5",""
"2023-12-22 10:27:51","3m ago","OXY","Puts","Jun 21","57.5","61.83","2.45","0.62","","5","1.01K","251.49K","4.02K","4.32","7.5","40","-0.29","-0.01","28.4","1","51.33",""
"2023-12-22 10:08:49","3m ago","ZM","Calls","Jan 12","73","72.23","1.99","0.83","","5","1.10K","237.81K","1.49K","0.39","0.54","40","0.48","-0.05","32.55","1","0",""
"2023-12-22 09:31:05","3m ago","SPY","Puts","Jan 19","470","474.02","3.83","0.32","","12","4.27K","1.64M","42.93K","4.01","0.85","0","-0.36","-0.11","12.16","1","0",""
"2023-12-22 09:30:47","3m ago","TSLA","Calls","Dec 2023","260","257.27","4.45","0.31","","5","671.00","281.78K","22.84K","3.44","1.34","80","0.44","-0.39","38.47","1","0",""
